booking_id,user_id,event_date,ticket_type,price
4937,472,2024-05-23,Regular,92.29
4938,744,2023-06-14,Regular,93.57
4939,247,2024-01-03,Regular,110.22
4940,382,2023-10-19,Regular,50.81
4941,991,2023-10-13,Regular,39.85
4942,239,2023-07-23,VIP,109.48
4943,927,2024-11-14,Premium,86.62
4944,367,2024-06-07,Regular,77.53
4945,168,2023-05-01,Regular,72.33
4946,560,2024-10-25,Premium,68.79
4947,51,2024-10-25,Regular,92.22
4948,811,2023-07-07,Regular,46.12
4949,610,2023-01-13,Regular,84.55
4950,951,2024-08-25,Regular,95.63
4951,728,2023-07-19,Premium,89.87
4952,689,2024-08-08,Regular,73.57
4953,380,2024-03-31,Regular,74.95
4954,474,2024-03-23,Regular,100.71
4955,80,2023-03-12,Premium,86.64
4956,697,2024-08-12,Regular,110.1
4957,367,2023-05-10,Regular,40.15
4958,461,2023-02-12,VIP,93.13
4959,911,2024-06-03,VIP,58.77
4960,539,2023-01-13,VIP,73.54
4961,452,2024-12-25,Premium,102.52
4962,464,2024-09-14,Regular,54.95
4963,960,2024-06-18,Regular,117.31
4964,478,2023-10-29,Regular,97.11
4965,926,2024-06-10,Regular,86.58
4966,420,2024-10-03,VIP,56.36
4967,707,2024-07-26,Premium,71.41
4968,214,2023-04-25,Premium,67.83
4969,369,2024-04-04,Regular,50.35
4970,854,2024-05-19,VIP,96.88
4971,114,2023-11-04,Premium,66.91
4972,754,2023-11-21,Regular,71.49
4973,503,2024-08-01,Premium,72.5
4974,636,2023-06-24,Regular,70.72
4975,817,2024-05-28,Regular,85.61
4976,588,2023-06-21,Premium,62.55
4977,311,2024-05-16,Premium,95.37
4978,469,2023-11-30,Regular,63.08
4979,824,2023-10-11,Regular,74.43
4980,708,2024-04-19,VIP,48.87
4981,863,2023-02-23,Premium,96.43
4982,44,2024-04-02,Premium,101.52
4983,415,2024-08-01,Regular,89.32
4984,698,2024-02-24,Regular,78.41
4985,855,2024-09-05,Regular,74.28
4986,246,2024-09-23,Regular,43.76
4987,949,2024-12-03,Regular,47.91
4988,84,2024-02-13,Regular,90.01
4989,207,2023-10-31,Regular,71.38
4990,151,2024-07-12,Regular,47.82
4991,668,2023-08-10,Premium,46.89
4992,528,2024-06-16,Regular,87.7
4993,165,2023-06-07,Regular,92.48
4994,917,2023-12-14,Regular,44.32
4995,975,2023-06-08,Regular,78.04
4996,145,2023-08-23,Regular,82.76
4997,37,2024-10-23,VIP,63.33
4998,333,2024-02-09,Premium,99.79
4999,403,2023-09-14,Regular,68.1
5000,414,2024-11-07,Regular,40.66
